id,text,Class
12883,RT @Addiecfc: Grow myself some tits or put on a slightly foreign accent then I might get a foooking job #notsexist #notracist #maybejustali...,sexism
12884,"RT @Eliah_R: ""Lets create a nicer society by acting like absolute cunts to everyone"" - Social Justice Warrior Logic #GamerGate #WomenAgains...",sexism
12885,"@mir576607189 Det ligner et slumkvarter, da folk tvinges til at gå i moskeen med pistol. Daesh skaber hundredtusinder af ateister.",racism
12887,"@EuroSlavA @brenbarber Jeg ville faktisk ønske, at de bare ville begynde at bruge ""egalitær"", så vi bare kan lade feministerne betyde de misandriske hykleriske hyklerne.",sexism
12890,"@omarsuleiman504 @asimb Chapel Hill er ikke overraskende. Hvad der er overraskende er, at der i betragtning af omfanget af islamisk terrorisme er så lidt.",racism
12893,"RT @darthkbub Giv dine døtre en chance for at kæmpe, lad være med at starte dem med stripper-navne",sexism
12897,"@LifeInKhilafah For eksempel hævder muslimer Algebra, men grækerne og inderne gjorde gode fremskridt i Algebra, før Muhammed blev født.",racism
12899,"@IAmThe1Teacher @IronmanL1 @stevecorrales80 Så er folk, der støtter mord på grund af frafald, skyldige i noget som helst? http://t.co/KmrPOXcoGa",racism
12903,@vivant @tomsaw200 Åh? http://t.co/xOJhWhuI3Z,sexism
12904,"@BDSSupporter Hvem bekymrer sig om, hvor de er født, kamelånde, de kalder sig israelere og jøder.",racism
12906,"RT @mark_fulton: Drasko overmaler Mona Lisa, fordi han mener, at den skal have mere gul. #MKR",sexism
12908,RT @EmilyyLam: Den højeste score i historien må hellere ikke være blondinerne eller Kat. #MKR #MKR2015,sexism
12917,"Kats ansigt, da scoren blev annonceret, fik mig til at kaste op eww wtf #mkr",sexism
12923,Chloe og kelly ...jeg hader virkelig de piger. Arrogant! #mykitchenrules,sexism
12924,"RT @victorymonk: .@MT8_9 @McEntropy @Superjutah @Shermertron fædre, der ikke kan betale børnebidrag, er den eneste ikke-krigende gruppe, der kan være ...",sexism
12935,"@CampbellPaton Jeg er ikke sexistisk, men den canadiske hymne bør ikke ændres... Det er tradition, vi ved alle nu, at mænd og kvinder er ligeværdige.",sexism
12936,"@Kaya786 En fobi er et irrationelt had. Der findes ikke en fobi for et had, der er rationelt.",racism
12938,RT @smoovfellow Det eneste en kvinde bør hjælpe en mand med at opbygge er et forhold #tbh #nosexist,sexism
12940,RT @BernardGaynor: Islamisk indvandring fører allerede til voldelig intimidering #auspol http://t.co/9t1Up0AZdx,racism
12942,"@Bruciebabe @MaxBlumenthal Denne liste over forbrydelser beskriver, hvad muslimer har gjort mod jøder i ME i 1400 år.",racism
12944,"RT @DisgruntleGamer: @JustLaurenB @grybranix @MT8_9 @clitbabe @JulianDavis @Synthovine I Canada er 10-18% af os ikke avlet af den mand, som vi...",sexism
12946,"RT @Tweets4Moi_Rod: Ligesom wow. Hvorfor ville NBA ansætte kvindelige dommere? Jeg er ikke sexistisk, men det giver ingen mening.",sexism
12948,"@AMohedin Der står ikke ""slå dem mentalt"". Der står ""slå dem"". Du er sukkerlage for børnene og kvinderne.",sexism
12949,@ldstarr18 @AC360 Hvornår betyder ytringsfrihed ikke at fornærme nogen.  Hvorfor skal en hadfyldt religion være udelukket? http://t.co/srvMUIMFBC,racism
12952,"Nikki &amp; Katie er hvad der sker når forældre hele tiden siger til deres børn, ""Du er en vinder i mine øjne"" &amp; undgå konstruktiv feedback #mkr",sexism
12954,@Col_Connaughton Muslimer træner babyer til at hade og myrde og bruger dem derefter til propaganda. http://t.co/c7DlwIXjPc,racism
12962,"RT @oohlahlahlah09: ELSKER Debra og Eva, og Sheri og Emilie! Sådanne smukke sjæle. #mkr Vil Sheri og Eva nogensinde kysse?",sexism
12964,"Voldtægt er ikke et synonym for ""uretfærdigt behandlet"" eller ""besejret"", @Samklein28.@Warnkemg blev voldtaget af sin telefon",sexism
12974,"@azmoderate @JoeWSJ Du vrøvler. Oplysningerne er klare, at flertallet af muslimer ikke er moderate. http://t.co/whdlCI8aXZ",racism
12976,@lNDlEROCK Ingen ægte feminist... http://t.co/RNU2MPjhjh,sexism
12979,"#mkr er det ok, hvis jeg slår Kat? For det var ikke cool",sexism
12982,RT @MyLostGadget: Minder dette ikke nogen om SJW'er? #WomenAgainstFeminism http://t.co/c6a0ZNcYEz,sexism
12984,".@a2daj123456 Tak.  Jeg synes, det er sjovt.  Men jeg er klar over, at der er et begrænset marked for Terry Pendleton-humor...",sexism
12987,"@Abu_Baraa1 Fred? Din idiot, Islam erklærede krig mod hele menneskeheden for 1400 år siden. Hvordan kan du plapre løs om fred. Det er på tide at udrydde islam.",racism
12991,@rico_hands @NAInfidels @semzyxx @owais00 Intet berettiger eksistensen af et muslimsk land.  Alt muslimsk land er stjålet land.,racism
12992,"@ColeMcDowell2 Så måske er problemet ikke ""Drenge er bedre til sport"", men ""de er børn, der dyrker skoleidræt, så lad dem være i fred"".",sexism
13000,"@NNNdabbour64 Nej, jeg bliver ved med at give dig beviser, men du ignorerer dem.  Hvor er islams respekt?  Gå hen og læs Umars pagt.",racism
13002,"Så jeg går ud fra, at du ikke får børn, for det er et 24/7-job. @AlexDramaAklilu kald mig sexistisk, men min kone vil ikke have et 9-5 job.",sexism
13005,"""Promopiger"" er bare en eufemisme for escort, ikke sandt? For jeg kan se et tema i aften.  #MKR",sexism
13006,Helt ærligt Nikki. Hold armene nede for at skjule bingo vingerne og ryggen. EEEE #mkr2015 #mkr #mykitchenrules,sexism
13008,"RT @Laarrma jeg er ikke sexistisk. men... det giver mig en tåre i øjnene, når jeg ser en kvinde bakke ind på en parkeringsplads med succes.",sexism
13013,"Du blev suget ind Kat, din muldvarp #mkr #mkr2015",sexism
13021,"RT @MikeQ42: @RandomHero30 @MT8_9 Folk, der ikke er fulde af had, har tendens til at være kønnere, som denne pige. Jeg teoretiserer, at det at være hadefuld gør en ...",sexism
13027,RT @greyaesthetic: Suk. @thegeek_chick @VCR_Blog @MT8_9 http://t.co/SzPWoILvvp,sexism
13028,"@ibnHlophe @eeviewonders @CTFleaMarkets Du garanterer dem ikke beskyttelse, du garanterer dem tredje klasses statsborgerskab og afpresning.",racism
13029,"RT @KweezyKevin Jeg er ikke sexistisk, men Jesus Kristus Sarah palin er en komplet joke i politik. Hillary er ikke anderledes, bedre, men ikke meget.",sexism
13030,"@PressTV Som i alle muslimske lande finder de penge til våben, men de har ikke penge til skoler.",racism
13032,"""hvad jeg ser som en kendsgerning"" rofl @aliffabr Følelserne kommer alt for ofte i vejen. Jeg er ikke sexistisk, jeg siger bare, hvad jeg ser som et faktum.",sexism
13035,"@Dabiq_Warrior @Totenleserin Daesh indledte en stor offensiv fredag for at vise, at de stadig er stærke.  Det lykkedes dem kun at vise deres svaghed.",racism
13036,"Ser ud som lort #cuntandandre.... ikke overraskende
#mkr",sexism
13046,"RT @MarkTrueblood: SANDHED! En klog kvinde forklarer, hvorfor mænd ikke ønsker at skulle ""håndtere"" deres koner og kærester. http://t.co/hcEfq6lsVi....",sexism
13050,"RT @KingBenXVI: Dette er grunden til, at piger ikke spiller fodbold. Nogen bliver såret, og bum, så er det ude af kontrol. Værsgo og kald mig sexistisk,...",sexism
13052,"@anjemchoudary Der er ikke noget desperat ved det. Menneskeheden er nu klar over, at islam erklærede den krig for 1400 år siden, og islam vil blive ødelagt.",racism
13056,"@truaemusic Igen er du en idiot. ""Andre gjorde dårlige ting, så vi må ignorere islams barbari,""",racism
13066,RT @UnderYourPorch: Lavede Celine lige en elefant vittighed? Pige du gør det for nemt #mkr,sexism
13068,"RT @Mattlegend27 Ikke sexistisk, men den fyr kommer aldrig til at leve med at have tabt til den pige i en fodboldkastkonkurrence for $100k...",sexism
13069,@HeatherMoAndCo @Shermertron Mary Koss.  Seriøst...,sexism
13072,"@YTM1staWu1fy Sverige, mand.  De svenske mænd er kvæg, på dette punkt.",sexism
13076,"RT @mantasfl Nogle piger burde klæde sig ud som husmødre, da de er ludere hele året rundt",sexism
13078,@DianH4 @ajwatamr @ExposeFalsehood Ingen har erklæret krig mod Allah og hans pædofile budbringer. Islams krig er alle startet af islam.,racism
13079,"@newscomauHQ #mkr Kat=dovenskab+bully. Hvad der kommer omkring kommer omkring.Hun vil få hvad hun fortjener meget snart.Go Rose &amp; Josh,Rob &amp; Lynzey!",sexism
13080,"@MaDaSaSaHaTtEr_17 @buttercupashby Endnu en løgn om de ""få dårlige frø"" Alle meningsmålinger viser muslimsk ekstremisme. http://t.co/XIHmeTALon",racism
13082,"@MGTOWKnight Feminister tænker meget lidt om kvinder, viser det sig...",sexism
13085,"RT @agost92 Hør, jeg er ikke sexistisk, men de eneste sjove kvinder i komedie er amy poehler, Tina fey og kristen wiig",sexism
13086,"Jeg ser ikke #MKR igen, før Kat er blevet smidt ud. Sikke en joke.",sexism
13087,"Kat den onde, men den røde kjole er flot. #mkr http://t.co/mx163Ds5Hz",sexism
13089,RT @MrCocoyam Til Halloween bør de fleste af jer piger bare gå uden makeup.,sexism
13092,"@AMohedin Okay, vi har kvinder, der er fysisk underlegne, og de er enten følelsesmæssigt eller mentalt underlegne på en eller anden måde.",sexism
13094,"RT @Crowlberg: Kald mig sexistisk, men lyden af kvindelige ishockeyfans, der skriger på isen fra næseblod, gør mig ondt. Id hellere høre ...",sexism
13097,"@HeatherMoAndCo @LostSailorNY @Shermertron Forklar venligst, hvad det tal på 0,77, der nævnes i diskussionerne om lønforskelle, sammenligner.  Tak.",sexism
13102,"Jeg tror aldrig, jeg har set en kusse smile så selvtilfreds! ... #cuntandandre #mkr",sexism
13103,@Kaya786 Islamofobi er ligesom nazifobi. Der findes ikke noget sådant.,racism
13108,"Uh @shawnyeds Jeg er ikke sexistisk, jeg mener bare at kvindelige chauffører ikke er lige så gode",sexism
13113,"@harmlesstree2 Holocaust fandt sted i Indien, hvor det muslimske udskud myrdede 80 millioner hinduer, og i Afrika, hvor de myrdede 110 millioner.",racism
13121,"RT @TRobinsonNewEra: Hvis du er i tvivl om, hvor mange % muslimer der tror på sharia, så læg mærke til disse data 36%/310,5 millioner ikke-trivielle http://t.co/...",racism
13122,"Gad vide om Kat vil spørge alle, om hun må få en durrie. #mkr",sexism
13125,"RT @Bilal_Ali90 Ikke sexistisk, men disse asiatiske piger hu kan ikke lave mad..I må hellere finde en god skilsmisseadvokat",sexism
13129,@ameytahl Lad det være op til en eller anden mikrohjerne at blive skinhellig ved at finde en måde at spille racekortet på.,racism
13131,"RT @JackofLondon: ""@myallsw: Nice arm pit vagina #MKR http://t.co/sv9HLKQ2aM"" Det er dekonstrueret.",sexism
13134,"Hav lidt takt, Kat! #MKR",sexism
13138,"@98Halima @rfrankh53 @BilalIGhumman @johnnygjokaj @cdnKhadija Hvis der fandtes en Satan, ville han have opfundet islam.",racism
13140,@Shermertron Godt gået med at få hende til at kalde dig en taber....BTW Det hykleri er guld værd.  Forhåbentlig er der nogen der ser det.,sexism
13142,"@UmarMal Og uden den vestlige opfindelse ville de muslimske olieressourcer ikke være andet end en beskidt, ubrugelig væske.",racism
13145,@Vandaliser @sajid_fairooz @IsraeliRegime Og i de sidste 1000 år har muslimer stort set intet bidraget til videnskaben.,racism
13148,"@p4ndiamond Jeg så ham, men jeg engagerer sjældent mandlige fems....nul pointe til det.  De følger bare ordrer...",sexism
13153,"RT @liamalexisdm: Jeg er ikke sexistisk, jeg tror bare ikke på nogle af de idiosynkrasier hos visse kvinder derude. Mænd også.",sexism
13157,"@dankmtl 1400 år siden min røv. Det var begyndelsen, og det er aldrig stoppet. Det er en indgroet del af islam.",racism
13158,"@westernreviews @hanna_bard For eksempel siger Koranen, at det ikke er accepteret at forlade islam.  Haditherne siger, at man skal dræbe enhver, der forlader islam.",racism
13159,"Ja, de er helt sikkert bare regnvaginaer @pjbish @Pocolow en mand med en paraply, det ser bare ikke rigtigt ud. Jeg er med dig, brormand. #notsexist.",sexism
13160,"@AAlwuhaib1977 @dankmtl @PeaceNotHate_ Den eneste gang den kælling nogensinde ser en kirke indefra, er når hun bringer forsyninger til muslimer ....",sexism
13165,"Hold op med at sige dumme blondiner med kønne ansigter, da du skal have et kønt ansigt for at gøre det!!!! #mkr",sexism
13166,"@UmarMal Kolonisering og voldtægt er den måde, hvorpå den muslimske verden er blevet så stor som den er.  De første korstog var muslimer, der invaderede Europa.",racism
13167,@TamedInsanity @Noin007 Ladies...i modsætning til stoffer kan du altid SHARE en luder.,sexism
13169,@NoBullshitGamin ...ikke hvad jeg kigger på.  Nej.,sexism
13173,"SÅ SJOVT, AT DU SKRIVER DIT EGET MATERIALE? @JesseElJefe Mange kalder mig sexist. Men disse ppl er kvinder, og deres meninger er ligegyldige.",sexism
13180,"Sauce, peberfrugt og bouillon fra en pakke / krukke..Den kvalitet af madlavning, jeg forventede. Dobbeltmoral fra 'promopigerne' #Mkr #MKR #MKR #MKR2015",sexism
13186,@Saudi_Castro @donttreadonme65 @zaki_safar KKK er næsten ikke eksisterende. Men de fleste muslimer er terrorister. http://t.co/zwTor5YYxD,racism
13187,"@yuskan0723 Hvem fremstiller alle de raketter, som palæstinenserne affyrer mod Israel? Og hvem fremstiller terroristernes Kalishnikovs?",racism
13198,"@Alfonso_AraujoG @ardiem1m @MaxBlumenthal @oldkhayyam Selvgenociale, selvbetjenende løgnere.",racism
13200,"RT @A24Brett Jeg er ikke sexistisk, men diva-kampe irriterer mig. Og tag team diva kampe...",sexism
13201,RT @TheIronN00B: @YesYoureSexist du er enten en kvinde eller en homoseksuel mand,sexism
13203,@BilalIGhumman @98Halima @johnnygjokaj @cdnKhadija @rfrankh53 I islam er alle fakta også uretfærdige. http://t.co/Dk8XQffRYF,racism
13208,"Så længe der er folk som dig tilbage @Benjamiin305 Jeg er ikke sexistisk, men er WNBA virkelig nødt til at eksistere",sexism
13213,"Jeg håber, at Twitter vil give dig en ny røvfuld. Du gør mig syg. @jimboslice_13 @ry_casper ""hvordan man beskriver voldtægt. His dick was hungry!"" #notsexist",sexism
13214,"Hvorfor brutaliserer saudierne, pakistanerne, ISIS og Taliban deres kvinder? Fordi islam siger, at de skal. http://t.co/vguMM46Y9L",racism
13215,"@harmlesstree2 Igen er du en idiot. Muslimerne var bøller. De fandt hurtigt ud af, at hvis de tvang alle til at konvertere der...",racism
13217,"@biebervalue @greenlinerzjm Her er Koranen, der siger, at en kvindes vidneudsagn er halvt så meget værd som en mands. #Islam http://t.co/qlZFV7ZXkJ",racism
13218,"Ja, hvorfor ikke! @PatrickEheM Kald mig sexistisk, forudindtaget eller hvad som helst. Jeg tror seriøst, at forfærdelig kørsel er gået i arv gennem Y-kromosomet.",sexism
13231,"@Lithobolos @PoliticalAnt @ZaibatsuNews Dit mantra om ""et par stykker"" er dumt.  Dette beviser det. http://t.co/3KyD0zp8yK",racism
13232,"@globnewsen Hvor lang tid går der, før en eller anden idiotpolitiker fortæller os, at dette ikke handler om islam, men om en eller anden islamisk ekstremist? #København",racism
13234,"@RamiAlLolah @abunaseeha2 Stakkels Daesh. Nu kan de ikke voldtage hende, torturere hende eller lave en henrettelsesvideo af hende.",racism
13241,"@truaemusic En religion, der har en morderisk, hadefuld pædofil i sin kerne, har ikke plads til at blive reformeret.",racism
13244,"RT @Former_legend: Det køkken ser ud som om de har genindspillet '2 piger, 1 kop'.

#MKR",sexism
13246,Jeg har haft bedre lorte end disse to! #MKR2015 #MKR #MKR #killerblondes,sexism
13247,RT @libertycapent: I liked a @YouTube video from @sargon_of_akkad http://t.co/GdQ58geQw0 50 #QuestionsForMen #Mansplained,sexism
13253,"Jeg tror, at hele landet hader #Kat lige nu #mkr",sexism
13254,Hvorfor skal Kat også være sådan en kusse? #mkr,sexism
13256,RT @NatalieTudor: @melisssugh @MT8_9 @Republican_Mrs bliver voldtaget de teknisk set giver manden skylden for hans eget overgreb.,sexism
13257,"RT @justbeing_abel: Jeg er overhovedet ikke sexistisk. Men ordsproget ""Mænd hører ikke hjemme i køkkenet"" er fuldstændig sandt. Jeg har lige prøvet at lave instant oa...",sexism
13266,Kan nogen give Kat en lussing over hovedet #mkr #bitch,sexism
13271,"RT @1Who_Am_I: Jeg er ikke sexistisk (host) det eneste der er værre end en kvindelig søndaglig liga-dommer, er en kvindelig søndaglig liga-dommer med sin mand ...",sexism
13277,"RT @BenjiLaw1: Jeg laver sjov når jeg beder en kvinde om at lave en sandwich til mig...men hvis jeg vil have spaghetti, må hun hellere lave den. #NotSexist #Spaghetti ...",sexism
13283,"RT @BeRh00M hvis vi taler om en vikingestørrelse mand med enormt meget lyst og en 150cm pige .. så nej, jeg ville ikke kunne lide det",sexism
13291,"MANDLIG MENING PRÆSENTERET SOM FAKTA ALERT @snwojcik Kald mig sexistisk, men der har aldrig været en sjov kvindelig stand up-komiker",sexism
13303,"RT @bonedagger: @MT8_9 @TheNewKidd3 @charenton_ Flere mænd dør faktisk af DV, når selvmord som følge heraf er medregnet. Folk har en tendens til at overse ...",sexism
